Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),A,SOC,SOC%
-0.59743607,3.899295568,2.122450611,0.410948544,0.316567199,0.683432801,68.33139547
-0.526587069,3.904481411,2.122450611,0.411102823,0.316686045,0.683313955,68.3246983
-0.227546632,3.92781806,2.122450611,0.411189761,0.316753017,0.683246983,68.31989862
-0.223051131,3.928628445,2.122450611,0.411252068,0.316801014,0.683198986,68.31261522
-0.3748191,3.917122126,2.122450611,0.411346617,0.316873848,0.683126152,68.29438339
-1.017495275,3.867531538,2.122450611,0.411583291,0.317056166,0.682943834,68.27227996
-1.037635088,3.864938736,2.122450611,0.411870225,0.3172772,0.6827228,68.25770533
-0.55212146,3.901726484,2.122450611,0.412059424,0.317422947,0.682577053,68.25466366
0.025280077,3.946779251,2.122455989,0.412098909,0.317453363,0.682546637,68.25466366
0.131553605,3.955854654,2.122486332,0.412098909,0.317453363,0.682546637,68.2456475
-0.531262338,3.905291796,2.122493757,0.412215952,0.317543525,0.682456475,68.2278195
-0.895937026,3.876606941,2.122493757,0.412447384,0.317721805,0.682278195,68.20301417
-1.199832559,3.852298021,2.122493757,0.412769392,0.317969858,0.682030142,68.19146199
-0.410243601,3.912584543,2.122493757,0.412919355,0.31808538,0.68191462,68.19002479
0.019885482,3.946293116,2.122498413,0.412938012,0.318099752,0.681900248,68.17329811
-0.926866055,3.87368989,2.122499195,0.413155148,0.318267019,0.681732981,68.14872991
-1.169622779,3.853918552,2.122499195,0.413474078,0.318512701,0.681487299,68.11857134
-1.422809124,3.833174706,2.122499195,0.413865578,0.318814287,0.681185713,68.07909682
-1.868222952,3.797197342,2.122499195,0.414378013,0.319209032,0.680790968,68.048092
-1.392599463,3.83268857,2.122499195,0.414780498,0.31951908,0.68048092,68.02169069
-1.189762592,3.847922325,2.122499195,0.415123225,0.319783093,0.680216907,68.00157257
-0.901151776,3.870124578,2.122499195,0.415384386,0.319984274,0.680015726,67.98208979
-0.911221683,3.869476318,2.122499195,0.4156373,0.320179102,0.679820898,67.96227859
-0.926686227,3.868017912,2.122499195,0.415894477,0.320377214,0.679622786,67.95040362
-0.511302352,3.900105715,2.122499195,0.41604863,0.320495964,0.679504036,67.94647293
-0.161912382,3.927656174,2.122499195,0.416099656,0.320535271,0.679464729,67.9394541
-0.32950449,3.915501595,2.122499195,0.416190771,0.320605459,0.679394541,67.9322959
-0.329324663,3.915663719,2.122499195,0.416283694,0.320677041,0.679322959,67.917643
-1.083309293,3.858618259,2.122499195,0.416473909,0.32082357,0.67917643,67.89448558
0.075449817,3.94321394,2.122499195,0.416774525,0.321055144,0.678944856,67.89448558
0.141803339,3.951803207,2.122520951,0.416774525,0.321055144,0.678944856,67.89448558
0.076169096,3.948075771,2.122560207,0.416774525,0.321055144,0.678944856,67.89332644
-0.885867119,3.875796795,2.122580031,0.416789572,0.321066736,0.678933264,67.87346409
-1.215117216,3.849218845,2.122580031,0.417047413,0.321265359,0.678734641,67.84730523
-1.078813791,3.857808113,2.122580031,0.417386992,0.321526948,0.678473052,67.82452326
-0.774918258,3.880334377,2.122580031,0.417682734,0.321754767,0.678245233,67.80792736
-0.693819523,3.886492729,2.122580031,0.417898172,0.321920726,0.678079274,67.79395803
-0.344069898,3.912908554,2.122580031,0.418079513,0.32206042,0.67793958,67.7875999
0.141623527,3.950668573,2.122585573,0.418162051,0.322124001,0.677875999,67.7875999
0.212472543,3.957475185,2.122628793,0.418162051,0.322124001,0.677875999,67.7848836
-0.658394992,3.892651081,2.12267677,0.418197312,0.322151164,0.677848836,67.76947731
-0.901331604,3.872717619,2.12267677,0.418397307,0.322305227,0.677694773,67.74833123
-1.23525703,3.846301794,2.12267677,0.418671813,0.322516688,0.677483312,67.72220215
-1.260611653,3.843060493,2.12267677,0.419011005,0.322777979,0.677222021,67.69421167
-1.387204885,3.832364559,2.12267677,0.419374361,0.323057883,0.676942117,67.66526952
-1.154158354,3.849056721,2.12267677,0.41975007,0.323347305,0.676652695,67.64178496
-0.835157931,3.872879744,2.12267677,0.420054933,0.32358215,0.67641785,67.6271823
-0.192122117,3.922308207,2.12267677,0.420244496,0.323728177,0.676271823,67.62421972
0.141803339,3.948724031,2.122687854,0.420282954,0.323757803,0.676242197,67.62421972
2.141759634,4.103167534,2.122897105,0.420282954,0.323757803,0.676242197,67.62421972
1.959242582,4.094092369,2.123485846,0.420282954,0.323757803,0.676242197,67.62421972
1.838223815,4.087771893,2.124027785,0.420282954,0.323757803,0.676242197,67.62421972
1.559143424,4.068486691,2.124519051,0.420282954,0.323757803,0.676242197,67.62421972
1.244998097,4.045960426,2.124926863,0.420282954,0.323757803,0.676242197,67.62421972
0.916467249,4.021651268,2.125245329,0.420282954,0.323757803,0.676242197,67.62421878
-7.45215E-05,3.951965094,2.125406431,0.420282966,0.323757812,0.676242188,67.62421472
-7.45215E-05,3.950992823,2.125406431,0.420283019,0.323757853,0.676242147,67.62421094
-0.000434161,3.950182438,2.125406431,0.420283068,0.323757891,0.676242109,67.62420716
0.000105298,3.950182438,2.125406431,0.420283117,0.323757928,0.676242072,67.62420391
-0.000254341,3.949696302,2.125406433,0.420283159,0.323757961,0.676242039,67.62420032
-0.000254341,3.949534178,2.125406434,0.420283206,0.323757997,0.676242003,67.62419678
-0.000254341,3.949534178,2.125406434,0.420283252,0.323758032,0.676241968,67.62419347
-0.000434161,3.949210167,2.125406435,0.420283295,0.323758065,0.676241935,67.62418953
-0.000254341,3.949372292,2.125406435,0.420283346,0.323758105,0.676241895,67.62418655
-7.45215E-05,3.949210167,2.125406435,0.420283385,0.323758134,0.676241866,67.6241837
-7.45215E-05,3.949372292,2.125406436,0.420283422,0.323758163,0.676241837,67.62418048
-7.45215E-05,3.949372292,2.125406436,0.420283464,0.323758195,0.676241805,67.62417762
-7.45215E-05,3.949210167,2.125406436,0.420283501,0.323758224,0.676241776,67.62417381
-7.45215E-05,3.949210167,2.125406436,0.42028355,0.323758262,0.676241738,67.62416988
-0.000254341,3.949048042,2.125406436,0.420283601,0.323758301,0.676241699,67.62416609
-0.000254341,3.949048042,2.125406436,0.42028365,0.323758339,0.676241661,67.62416293
-0.000254341,3.949048042,2.125406438,0.420283691,0.323758371,0.676241629,67.62415878
-7.45215E-05,3.949048042,2.125406439,0.420283745,0.323758412,0.676241588,67.62415591
-0.000254341,3.949048042,2.125406439,0.420283782,0.323758441,0.676241559,67.62415156
-7.45215E-05,3.949048042,2.125406439,0.420283839,0.323758484,0.676241516,67.62414861
-7.45215E-05,3.949048042,2.125406441,0.420283877,0.323758514,0.676241486,67.62414538
-7.45215E-05,3.949048042,2.125406441,0.420283919,0.323758546,0.676241454,67.62414203
-0.000254341,3.949048042,2.125406442,0.420283963,0.32375858,0.67624142,67.62413879
-0.000254341,3.949048042,2.125406443,0.420284005,0.323758612,0.676241388,67.62413598
-7.45215E-05,3.949048042,2.125406444,0.420284041,0.32375864,0.67624136,67.62413266
-0.000254341,3.949048042,2.125406445,0.420284084,0.323758673,0.676241327,67.62412869
-7.45215E-05,3.949048042,2.125406446,0.420284136,0.323758713,0.676241287,67.62412601
-0.000254341,3.949048042,2.125406447,0.420284171,0.32375874,0.67624126,67.62412264
-7.45215E-05,3.949210167,2.125406447,0.420284214,0.323758774,0.676241226,67.62411988
-7.45215E-05,3.949210167,2.125406448,0.42028425,0.323758801,0.676241199,67.62411595
-0.000254341,3.949210167,2.125406448,0.420284301,0.323758841,0.676241159,67.6241121
-0.000254341,3.949048042,2.125406448,0.420284351,0.323758879,0.676241121,67.62410867
-7.45215E-05,3.949210167,2.125406448,0.420284396,0.323758913,0.676241087,67.62410509
-7.45215E-05,3.949048042,2.125406449,0.420284442,0.323758949,0.676241051,67.62410202
0.000105298,3.949048042,2.12540645,0.420284482,0.32375898,0.67624102,67.62409899
-7.45215E-05,3.949210167,2.125406451,0.420284521,0.32375901,0.67624099,67.62409576
-7.45215E-05,3.949048042,2.125406451,0.420284563,0.323759042,0.676240958,67.62409263
-0.000254341,3.948885918,2.125406452,0.420284604,0.323759074,0.676240926,67.62408918
-7.45215E-05,3.949210167,2.125406452,0.420284649,0.323759108,0.676240892,67.62408559
-0.000254341,3.949048042,2.125406452,0.420284695,0.323759144,0.676240856,67.62408231
-0.000254341,3.949210167,2.125406456,0.420284738,0.323759177,0.676240823,67.62407886
-7.45215E-05,3.949210167,2.125406457,0.420284783,0.323759211,0.676240789,67.6043584
-1.053099513,3.867693663,2.125406457,0.420540782,0.323956416,0.676043584,67.57400976
-1.448163748,3.835443735,2.125406457,0.42093475,0.324259902,0.675740098,67.53505242
-1.83747375,3.803193569,2.125406457,0.421440471,0.324649476,0.675350524,67.48632575
-2.283247232,3.766405821,2.125406457,0.422073011,0.325136743,0.674863257,67.4249528
-2.865503788,3.718273878,2.125406457,0.422869718,0.325750472,0.674249528,67.35516664
-3.346162319,3.677758694,2.125406457,0.42377564,0.326448334,0.673551666,67.29072764
-2.926282883,3.707091808,2.125406457,0.424612148,0.327092724,0.672907276,67.22919431
-2.825403929,3.712925911,2.125406457,0.425410937,0.327708057,0.672291943,67.18071855
-2.237752676,3.757006407,2.125406457,0.42604022,0.328192815,0.671807185,67.15301705
-1.219612718,3.835929871,2.125406457,0.426399825,0.32846983,0.67153017,67.15204268
0.273791105,3.952937603,2.125480039,0.426412473,0.328479573,0.671520427,67.15204268
0.187117949,3.948237896,2.125532237,0.426412473,0.328479573,0.671520427,67.15204268
0.075989276,3.940783024,2.125554209,0.426412473,0.328479573,0.671520427,67.13616676
-0.617575884,3.887789249,2.125554209,0.426618565,0.328638332,0.671361668,67.12273951
-0.623150289,3.887303114,2.125554209,0.426792869,0.328772605,0.671227395,67.10916567
-0.91140151,3.865586996,2.125554209,0.426969077,0.328908343,0.671091657,67.08832054
-2.151798964,3.770943642,2.125554209,0.427239676,0.329116795,0.670883205,67.04411984
0.278106779,3.950992823,2.125556628,0.427813463,0.329558802,0.670441198,67.04411984
1.4070158,4.04093647,2.125657153,0.427813463,0.329558802,0.670441198,67.04411984
0.612751544,3.985187531,2.126032507,0.427813463,0.329558802,0.670441198,67.04411984
1.61524725,4.062004089,2.126227101,0.427813463,0.329558802,0.670441198,67.04411984
0.69834578,3.996045589,2.126657877,0.427813463,0.329558802,0.670441198,67.04411984
0.106378831,3.951316833,2.126839457,0.427813463,0.329558802,0.670441198,67.04157442
-1.022350311,3.865424871,2.126865743,0.427846506,0.329584256,0.670415744,67.02022371
-0.678354979,3.88876152,2.126865743,0.428123668,0.329797763,0.670202237,67.00346425
-1.569362402,3.820696115,2.126865743,0.428341229,0.329965357,0.670034643,66.96673776
-2.677592039,3.733183384,2.126865743,0.42881799,0.330332622,0.669667378,66.90620656
-3.088120699,3.69753027,2.126865743,0.42960377,0.330937934,0.669062066,66.83722946
-3.999447823,3.623630524,2.126865743,0.43049919,0.331627705,0.668372295,66.75030508
-3.99962759,3.618120432,2.126865743,0.43162759,0.332496949,0.667503051,66.6634005
-3.999268055,3.614393234,2.126865743,0.432755733,0.333365995,0.666634005,66.5764844
-3.999447823,3.610989809,2.126865743,0.433884025,0.334235156,0.665764844,66.49620324
-2.531218767,3.721190929,2.126865743,0.434926187,0.335037968,0.664962032,66.43566182
-3.999447823,3.608397007,2.126865743,0.4357121,0.335643382,0.664356618,66.35398346
-3.017271757,3.680675983,2.126865743,0.436772399,0.336460165,0.663539835,66.28315684
-3.999268055,3.604021311,2.126865743,0.437691828,0.337168432,0.662831568,66.19841204
-3.832934618,3.61390686,2.126865743,0.438791934,0.33801588,0.66198412,66.11419643
-3.999447823,3.59883523,2.126865743,0.439885171,0.338858036,0.661141964,66.03376872
-2.9217875,3.680027723,2.126865743,0.440929235,0.339662313,0.660337687,65.9723185
-2.748980522,3.693154573,2.126865743,0.441726945,0.340276815,0.659723185,65.91356272
-2.592177629,3.704984903,2.126865743,0.442489677,0.340864373,0.659135627,65.86794853
-1.053099513,3.823775291,2.126865743,0.443081813,0.341320515,0.658679485,65.84773655
-0.643110335,3.857808113,2.126865743,0.443344193,0.341522634,0.658477366,65.83216171
-0.876156807,3.842412233,2.126865743,0.443546376,0.341678383,0.658321617,65.81483088
-0.627645791,3.862831831,2.126865743,0.443771354,0.341851691,0.658148309,65.79865178
-1.027745008,3.833498955,2.126865743,0.443981382,0.342013482,0.657986518,65.77631626
-1.027745008,3.834147215,2.126865743,0.444271328,0.342236837,0.657763163,65.7539812
-1.027924776,3.834471226,2.126865743,0.444561268,0.342460188,0.657539812,65.73164704
-1.027745008,3.8349576,2.126865743,0.444851197,0.34268353,0.65731647,65.70615004
-1.483768106,3.800114393,2.126865743,0.445182184,0.3429385,0.6570615,65.67381588
-1.493658185,3.798818111,2.126865743,0.445601927,0.343261841,0.656738159,65.63571586
-2.182008505,3.745500088,2.126865743,0.446096518,0.343642841,0.656357159,65.58591652
-2.450119972,3.723297834,2.126865743,0.446742983,0.344140835,0.655859165,65.53219688
-2.501368523,3.717463732,2.126865743,0.447440339,0.344678031,0.655321969,65.48272958
-2.075735092,3.749065399,2.126865743,0.448082494,0.345172704,0.654827296,65.43492671
-2.349420786,3.727673531,2.126865743,0.448703042,0.345650733,0.654349267,65.38107078
-2.632277489,3.704660892,2.126865743,0.449402168,0.346189292,0.653810708,65.32834715
-2.19207859,3.737396955,2.126865743,0.450086594,0.346716529,0.653283471,65.27768494
-2.470439672,3.715518951,2.126865743,0.450744261,0.347223151,0.652776849,65.21787337
-3.017271757,3.671924591,2.126865743,0.451520699,0.347821266,0.652178734,65.14263717
-3.99962759,3.593325377,2.126865743,0.45249737,0.348573628,0.651426372,65.05618647
-3.959347963,3.593163252,2.126865743,0.453619621,0.349438135,0.650561865,64.98419181
-2.774335146,3.68343091,2.126865743,0.454554212,0.350158082,0.649841918,64.92989413
-2.283247232,3.721515179,2.126865743,0.455259072,0.350701059,0.649298941,64.88737497
-1.756554842,3.762678385,2.126865743,0.455811031,0.35112625,0.64887375,64.85549564
-1.240651608,3.803517818,2.126865743,0.456224869,0.351445044,0.648554956,64.83485549
-0.749923289,3.843060493,2.126865743,0.456492807,0.351651445,0.648348555,64.80900212
-1.473698139,3.788608074,2.126865743,0.45682842,0.351909979,0.648090021,64.77009757
-1.994995952,3.748255014,2.126865743,0.457333455,0.352299024,0.647700976,64.72332905
-2.303926468,3.723621845,2.126865743,0.457940576,0.35276671,0.64723329,64.67007755
-2.597032785,3.699799061,2.126865743,0.458631855,0.353299225,0.646700775,64.62092589
-2.070520163,3.73950386,2.126865743,0.459269913,0.353790741,0.646209259,64.56784687
-2.653316498,3.693964958,2.126865743,0.459958953,0.354321531,0.645678469,64.51851914
-2.11655426,3.734642029,2.126865743,0.460599296,0.354814809,0.645185191,64.4687535
-2.435015202,3.70968461,2.126865743,0.461245323,0.355312465,0.644687535,64.42378765
-1.888542533,3.751496315,2.126865743,0.461829043,0.355762123,0.644237877,64.38657315
-1.625466108,3.772078037,2.126865743,0.462312139,0.356134269,0.643865731,64.35878972
-1.144268274,3.810162306,2.126865743,0.462672807,0.356412103,0.643587897,64.32737339
-1.610001683,3.774832964,2.126865743,0.463080635,0.356726266,0.643273734,64.29238197
-1.610001683,3.774671078,2.126865743,0.463534873,0.35707618,0.64292382,64.25739088
-1.610001683,3.774832964,2.126865743,0.463989106,0.357426091,0.642573909,64.22239935
-1.610181451,3.774995089,2.126865743,0.464443345,0.357776006,0.642223994,64.18740867
-1.610181451,3.774995089,2.126865743,0.464897573,0.358125913,0.641874087,64.15685996
-1.341710448,3.796062946,2.126865743,0.465294138,0.3584314,0.6415686,64.13599485
-0.840552509,3.835443735,2.126865743,0.465564997,0.358640052,0.641359948,64.11798727
-0.825087965,3.837712526,2.126865743,0.46579876,0.358820127,0.641179873,64.11456626
0.157267854,3.91469121,2.126901194,0.46584317,0.358854337,0.641145663,64.11076231
-0.217656538,3.887627125,2.126908691,0.46589255,0.358892377,0.641107623,64.10159347
-0.465987742,3.869638443,2.126908691,0.466011574,0.358984065,0.641015935,64.0821543
-0.977215588,3.830581903,2.126908691,0.466263922,0.359178457,0.640821543,64.06618071
-0.698494792,3.852298021,2.126908691,0.466471282,0.359338193,0.640661807,64.04213448
-1.159732699,3.816320419,2.126908691,0.466783435,0.359578655,0.640421345,63.99688906
-2.202148438,3.734804153,2.126908691,0.467370784,0.360031109,0.639968891,63.95913165
-1.685526013,3.773536444,2.126908691,0.467860928,0.360408683,0.639591317,63.92239053
-1.690920591,3.772402048,2.126908691,0.46833788,0.360776095,0.639223905,63.89084015
-1.438273668,3.791525364,2.126908691,0.468747448,0.361091599,0.638908401,63.87468288
-0.703709602,3.848894596,2.126908691,0.468957192,0.361253171,0.638746829,63.86530963
-0.420673162,3.87174511,2.126908691,0.46907887,0.361346904,0.638653096,63.85629462
-0.395138741,3.874662399,2.126908691,0.469195897,0.361437054,0.638562946,63.8477117
-0.394958913,3.87563467,2.126908691,0.469307315,0.361522883,0.638477117,63.84468849
-2.075555325,3.750848055,2.126908691,0.469346561,0.361553115,0.638446885,63.80158221
-0.364749163,3.87498641,2.126908691,0.469906141,0.361984178,0.638015822,63.79259712
-1.067844748,3.824747562,2.126908691,0.47002278,0.362074029,0.637925971,63.76971902
-0.870582402,3.838684797,2.126908691,0.47031977,0.36230281,0.63769719,63.7511099
-0.856016994,3.840143442,2.126908691,0.470561342,0.362488901,0.637511099,63.7315498
-1.533937812,3.788770199,2.126908691,0.470815259,0.362684502,0.637315498,63.69906051
-1.113519073,3.81891346,2.126908691,0.471237016,0.363009395,0.636990605,63.66858869
-3.999268055,3.60013175,2.126908691,0.471632583,0.363314113,0.636685887,63.59173372
0.212652355,3.912422419,2.12691515,0.472630268,0.364082663,0.635917337,63.57906104
-3.999447823,3.597862959,2.126965907,0.472794777,0.36420939,0.63579061,63.5008504
-1.397274733,3.789094448,2.126965907,0.473810061,0.364991496,0.635008504,63.46583838
-2.718770742,3.690075397,2.126965907,0.474264566,0.365341616,0.634658384,63.40294784
-3.999268055,3.58894968,2.126965907,0.475080973,0.365970522,0.634029478,63.32159429
-2.850578785,3.672410727,2.126965907,0.476137056,0.366784057,0.633215943,63.2636383
-2.060450315,3.732048988,2.126965907,0.476889406,0.367363617,0.632636383,63.21653419
-2.642347336,3.688454866,2.126965907,0.477500883,0.367834658,0.632165342,63.16356722
-1.57475698,3.768350601,2.126965907,0.478188468,0.368364328,0.631635672,63.13204415
-1.093199372,3.80643487,2.126965907,0.478597682,0.368679559,0.631320441,63.11358484
0.00999539,3.892326832,2.126966502,0.47883731,0.368864152,0.631135848,63.11358484
0.171833262,3.907884598,2.126979486,0.47883731,0.368864152,0.631135848,63.11358484
0.47572881,3.933490276,2.12704839,0.47883731,0.368864152,0.631135848,63.11358484
0.794729233,3.960392237,2.127203365,0.47883731,0.368864152,0.631135848,63.11358484
0.663101077,3.952937603,2.127417581,0.47883731,0.368864152,0.631135848,63.10649815
-1.285966277,3.80578661,2.127552835,0.478929305,0.368935018,0.631064982,63.07855015
-1.286146045,3.803355694,2.127552835,0.479292109,0.369214498,0.630785502,63.0571405
-0.324109882,3.876120806,2.127552835,0.479570036,0.369428595,0.630571405,63.05237409
0.672991157,3.953585863,2.127609106,0.479631911,0.369476259,0.630523741,63.04578538
-1.027745008,3.826206207,2.1277405,0.479717442,0.369542146,0.630457854,63.02067321
-1.43287909,3.793794155,2.1277405,0.480043433,0.369793268,0.630206732,62.99292634
-1.027924776,3.823289156,2.1277405,0.480403626,0.370070737,0.629929263,62.97634115
-0.258475631,3.882117033,2.1277405,0.480618925,0.370236589,0.629763411,62.96574667
-0.996995747,3.826854467,2.1277405,0.480756456,0.370342533,0.629657467,62.94287482
-1.164408088,3.813403368,2.1277405,0.481053365,0.370571252,0.629428748,62.91795995
-1.164228201,3.812755108,2.1277405,0.481376795,0.370820401,0.629179599,62.89993055
-0.238335818,3.883089542,2.1277405,0.481610842,0.371000694,0.628999306,62.89666828
0.015389985,3.903833151,2.127742026,0.48165319,0.371033317,0.628966683,62.89666828
0.020065302,3.905615807,2.127746828,0.48165319,0.371033317,0.628966683,62.89666828
0.52104342,3.944672346,2.127811188,0.48165319,0.371033317,0.628966683,62.89666828
0.804799139,3.968009233,2.127991439,0.48165319,0.371033317,0.628966683,62.89666828
0.800303638,3.969629765,2.128217957,0.48165319,0.371033317,0.628966683,62.89666828
0.916647077,3.979839563,2.128458113,0.48165319,0.371033317,0.628966683,62.89666828
0.905857861,3.980487823,2.128715254,0.48165319,0.371033317,0.628966683,62.89666828
0.784839153,3.972546816,2.128954263,0.48165319,0.371033317,0.628966683,62.89666828
0.885718048,3.981298208,2.129189451,0.48165319,0.371033317,0.628966683,62.89666828
1.523359299,4.031374931,2.129529376,0.48165319,0.371033317,0.628966683,62.89666828
1.169294,4.006093502,2.129906157,0.48165319,0.371033317,0.628966683,62.89666828
1.422480345,4.026675224,2.130275061,0.48165319,0.371033317,0.628966683,62.89666828
1.002241373,3.995721579,2.130611611,0.48165319,0.371033317,0.628966683,62.89666828
0.860363483,3.985673666,2.130871865,0.48165319,0.371033317,0.628966683,62.89666828
0.561682701,3.962823153,2.131064705,0.48165319,0.371033317,0.628966683,62.89666828
0.470873654,3.956016779,2.131207451,0.48165319,0.371033317,0.628966683,62.89231286
-0.333999991,3.894271612,2.131257076,0.48170973,0.371076871,0.628923129,62.88956911
0.141803339,3.929924965,2.131281068,0.481745348,0.371104309,0.628895691,62.88956911
0.532012403,3.959743977,2.131393014,0.481745348,0.371104309,0.628895691,62.88956911
0.901182592,3.988752842,2.131612817,0.481745348,0.371104309,0.628895691,62.88956911
1.579822659,4.042070866,2.131995155,0.481745348,0.371104309,0.628895691,62.88956911
1.786975145,4.059573174,2.132480876,0.481745348,0.371104309,0.628895691,62.88956911
0.597466826,3.969629765,2.132744913,0.481745348,0.371104309,0.628895691,62.88956911
0.379705012,3.952613354,2.132868602,0.481745348,0.371104309,0.628895691,62.88956911
0.161943167,3.935596943,2.132930798,0.481745348,0.371104309,0.628895691,62.88956911
0.526437998,3.963309288,2.13304868,0.481745348,0.371104309,0.628895691,62.88956911
0.480763763,3.959906101,2.133187619,0.481745348,0.371104309,0.628895691,62.88956911
0.855688155,3.988914967,2.133400059,0.481745348,0.371104309,0.628895691,62.88956911
0.384739965,3.953423738,2.133542319,0.481745348,0.371104309,0.628895691,62.88956657
-7.45215E-05,3.923604488,2.133567321,0.481745381,0.371104334,0.628895666,62.88956331
-0.000254341,3.922956228,2.133567321,0.481745423,0.371104367,0.628895633,62.88955901
-7.45215E-05,3.922632217,2.133567321,0.481745479,0.37110441,0.62889559,62.88955507
-0.000254341,3.922146082,2.133567321,0.48174553,0.371104449,0.628895551,62.88955209
-0.000254341,3.921983957,2.133567322,0.481745569,0.371104479,0.628895521,62.88954905
-0.000254341,3.921659946,2.133567322,0.481745608,0.37110451,0.62889549,62.88954527
-0.000254341,3.921659946,2.133567322,0.481745657,0.371104547,0.628895453,62.88954183
-7.45215E-05,3.921497822,2.133567322,0.481745702,0.371104582,0.628895418,62.8895376
-0.000254341,3.921173573,2.133567322,0.481745757,0.371104624,0.628895376,62.88953348
-0.000254341,3.921011686,2.133567322,0.48174581,0.371104665,0.628895335,62.88952915
-7.45215E-05,3.921011686,2.133567322,0.481745866,0.371104708,0.628895292,62.88952497
-0.000254341,3.921011686,2.133567322,0.481745921,0.37110475,0.62889525,62.88952156
0.000105298,3.920849562,2.133567323,0.481745965,0.371104784,0.628895216,62.88951831
-7.45215E-05,3.920687437,2.133567323,0.481746007,0.371104817,0.628895183,62.88951517
-0.000254341,3.920525312,2.133567324,0.481746048,0.371104848,0.628895152,62.88951211
-7.45215E-05,3.920525312,2.133567325,0.481746088,0.371104879,0.628895121,62.88950877
0.000105298,3.920363426,2.133567325,0.481746131,0.371104912,0.628895088,62.8828642
-0.334179789,3.894595861,2.133567325,0.481832387,0.371171358,0.628828642,62.86132922
-1.063169479,3.837550402,2.133567325,0.482111941,0.371386708,0.628613292,62.82668758
-1.670780778,3.788932323,2.133567325,0.482561638,0.371733124,0.628266876,62.78333128
-2.024846077,3.759275198,2.133567325,0.483124463,0.372166687,0.627833313,62.73036872
-2.460369825,3.722973585,2.133567325,0.483811991,0.372696313,0.627303687,62.66927254
-2.825224161,3.691695929,2.133567325,0.484605105,0.373307275,0.626692725,62.60872504
-2.784404993,3.692182064,2.133567325,0.485391097,0.37391275,0.62608725,62.5423948
-1.691280246,3.770619392,2.133567325,0.486252156,0.374576052,0.625423948,62.50549401
-2.176614046,3.73626256,2.133567325,0.48673118,0.37494506,0.62505494,62.45962943
-2.176614046,3.734155893,2.133567325,0.487326566,0.375403706,0.624596294,62.41389473
-2.369380951,3.718436003,2.133567325,0.487920267,0.375861053,0.624138947,62.36174689
-3.1490798,3.657663345,2.133567325,0.488597219,0.376382531,0.623617469,62.29509206
-1.625466108,3.769160986,2.133567325,0.489462492,0.377049079,0.622950921,62.2597005
-1.681030512,3.76673007,2.133567325,0.489921924,0.377402995,0.622597005,62.2237249
-1.311500669,3.794604301,2.133567325,0.490388938,0.377762751,0.622237249,62.19512936
-1.599931717,3.773374557,2.133567325,0.490760148,0.378048706,0.621951294,62.16000572
-1.76194942,3.760247707,2.133567325,0.491216102,0.378399943,0.621600057,62.12189414
-1.984925985,3.742583036,2.133567325,0.491710843,0.378781059,0.621218941,62.08134407
-0.795058072,3.831716299,2.133567325,0.49223724,0.379186559,0.620813441,62.06330918
-1.078634024,3.812431097,2.133567325,0.492471358,0.379366908,0.620633092,62.04217893
-0.430383414,3.861697435,2.133567325,0.492745658,0.379578211,0.620421789,62.03398376
-0.051143359,3.892326832,2.133567325,0.492852043,0.379660162,0.620339838,62.0301642
-0.901331604,3.829933643,2.133567325,0.492901626,0.379698358,0.620301642,62.00738595
-1.893757343,3.753765106,2.133567325,0.49319732,0.379926141,0.620073859,61.96780082
-1.483408451,3.782449961,2.133567325,0.49371119,0.380321992,0.619678008,61.93895252
-0.658394992,3.844519138,2.133567325,0.494085682,0.380610475,0.619389525,61.92464775
-0.658394992,3.846139669,2.133567325,0.494271378,0.380753522,0.619246478,61.91033423
-0.658394992,3.846625805,2.133567325,0.494457187,0.380896658,0.619103342,61.89624448
-0.658394992,3.84711194,2.133567325,0.494640092,0.381037555,0.618962445,61.88171478
-0.65857482,3.84743619,2.133567325,0.494828708,0.381182852,0.618817148,61.86703677
-0.779593587,3.838522911,2.133567325,0.495019249,0.381329632,0.618670368,61.84843896
-1.148943543,3.810486317,2.133567325,0.495260674,0.38151561,0.61848439,61.82542249
-0.794878244,3.836740255,2.133567325,0.495559461,0.381745775,0.618254225,61.80987613
-0.481092632,3.860725164,2.133567325,0.495761274,0.381901239,0.618098761,61.80233052
0.050634675,3.902050495,2.133570838,0.495859227,0.381976695,0.618023305,61.80233052
0.521223247,3.939486504,2.133622906,0.495859227,0.381976695,0.618023305,61.80233052
0.607177138,3.948075771,2.13377459,0.495859227,0.381976695,0.618023305,61.80233052
0.227937043,3.920849562,2.133915479,0.495859227,0.381976695,0.618023305,61.80233052
1.528933644,4.020678997,2.134089718,0.495859227,0.381976695,0.618023305,61.80233052
1.665237069,4.03412962,2.134526722,0.495859227,0.381976695,0.618023305,61.80233052
2.014806986,4.063624859,2.135020418,0.495859227,0.381976695,0.618023305,61.80233052
1.473189473,4.02489233,2.135540628,0.495859227,0.381976695,0.618023305,61.80233052
1.361521363,4.017761707,2.13594569,0.495859227,0.381976695,0.618023305,61.80233052
1.230252862,4.00884819,2.136305853,0.495859227,0.381976695,0.618023305,61.80233052
1.063020468,3.997018099,2.136636595,0.495859227,0.381976695,0.618023305,61.80233052
0.622641623,3.963957548,2.136893485,0.495859227,0.381976695,0.618023305,61.80232991
